dataset	labelset	labelset_rank	label	iri
Whole Mouse Brain Taxonomy	cluster	0	1502 BST Tac2 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1502
Whole Mouse Brain Taxonomy	cluster	0	1503 PVR Six3 Sox3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1503
Whole Mouse Brain Taxonomy	cluster	0	1504 PVR Six3 Sox3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1504
Whole Mouse Brain Taxonomy	cluster	0	1505 PVR Six3 Sox3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1505
Whole Mouse Brain Taxonomy	cluster	0	1506 PVR Six3 Sox3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1506
Whole Mouse Brain Taxonomy	cluster	0	1507 PVR Six3 Sox3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1507
Whole Mouse Brain Taxonomy	cluster	0	1510 PVR Six3 Sox3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1510
Whole Mouse Brain Taxonomy	cluster	0	1519 PVR Six3 Sox3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1519
Whole Mouse Brain Taxonomy	cluster	0	1511 PVR Six3 Sox3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1511
Whole Mouse Brain Taxonomy	cluster	0	1512 PVR Six3 Sox3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1512
Whole Mouse Brain Taxonomy	cluster	0	1513 PVR Six3 Sox3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1513
Whole Mouse Brain Taxonomy	cluster	0	1514 PVR Six3 Sox3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1514
Whole Mouse Brain Taxonomy	cluster	0	1515 PVR Six3 Sox3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1515
Whole Mouse Brain Taxonomy	cluster	0	1516 PVR Six3 Sox3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1516
Whole Mouse Brain Taxonomy	cluster	0	1517 PVR Six3 Sox3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1517
Whole Mouse Brain Taxonomy	cluster	0	1518 PVR Six3 Sox3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1518
Whole Mouse Brain Taxonomy	cluster	0	1520 PVR Six3 Sox3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1520
Whole Mouse Brain Taxonomy	cluster	0	1521 PVR Six3 Sox3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1521
Whole Mouse Brain Taxonomy	cluster	0	1522 PVR Six3 Sox3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1522
Whole Mouse Brain Taxonomy	cluster	0	1523 PVR Six3 Sox3 Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1523
Whole Mouse Brain Taxonomy	cluster	0	1524 PVR Six3 Sox3 Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1524
Whole Mouse Brain Taxonomy	cluster	0	1525 PVR Six3 Sox3 Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1525
Whole Mouse Brain Taxonomy	cluster	0	1526 PVR Six3 Sox3 Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1526
Whole Mouse Brain Taxonomy	cluster	0	1527 PVR Six3 Sox3 Gaba_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1527
Whole Mouse Brain Taxonomy	cluster	0	1528 PVR Six3 Sox3 Gaba_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1528
Whole Mouse Brain Taxonomy	cluster	0	1529 PVR Six3 Sox3 Gaba_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1529
Whole Mouse Brain Taxonomy	cluster	0	1530 PVR Six3 Sox3 Gaba_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1530
Whole Mouse Brain Taxonomy	cluster	0	1531 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1531
Whole Mouse Brain Taxonomy	cluster	0	1532 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1532
Whole Mouse Brain Taxonomy	cluster	0	1533 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1533
Whole Mouse Brain Taxonomy	cluster	0	1534 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1534
Whole Mouse Brain Taxonomy	cluster	0	1535 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1535
Whole Mouse Brain Taxonomy	cluster	0	1536 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1536
Whole Mouse Brain Taxonomy	cluster	0	1537 PVR Six3 Sox3 Gaba_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1537
Whole Mouse Brain Taxonomy	cluster	0	1538 BST-MPN Six3 Nrgn Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1538
Whole Mouse Brain Taxonomy	cluster	0	1539 BST-MPN Six3 Nrgn Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1539
Whole Mouse Brain Taxonomy	cluster	0	1540 BST-MPN Six3 Nrgn Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1540
Whole Mouse Brain Taxonomy	cluster	0	1541 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1541
Whole Mouse Brain Taxonomy	cluster	0	1542 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1542
Whole Mouse Brain Taxonomy	cluster	0	1543 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1543
Whole Mouse Brain Taxonomy	cluster	0	1544 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1544
Whole Mouse Brain Taxonomy	cluster	0	1545 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1545
Whole Mouse Brain Taxonomy	cluster	0	1546 BST-MPN Six3 Nrgn Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1546
Whole Mouse Brain Taxonomy	cluster	0	1547 BST-MPN Six3 Nrgn Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1547
Whole Mouse Brain Taxonomy	cluster	0	1548 BST-MPN Six3 Nrgn Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1548
Whole Mouse Brain Taxonomy	cluster	0	1549 BST-MPN Six3 Nrgn Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1549
Whole Mouse Brain Taxonomy	cluster	0	1550 BST-MPN Six3 Nrgn Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1550
Whole Mouse Brain Taxonomy	cluster	0	1551 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1551
Whole Mouse Brain Taxonomy	cluster	0	1552 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1552
Whole Mouse Brain Taxonomy	cluster	0	1553 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1553
Whole Mouse Brain Taxonomy	cluster	0	1554 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1554
Whole Mouse Brain Taxonomy	cluster	0	1555 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1555
Whole Mouse Brain Taxonomy	cluster	0	1556 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1556
Whole Mouse Brain Taxonomy	cluster	0	1557 BST-MPN Six3 Nrgn Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1557
Whole Mouse Brain Taxonomy	cluster	0	1558 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1558
Whole Mouse Brain Taxonomy	cluster	0	1559 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1559
Whole Mouse Brain Taxonomy	cluster	0	1560 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1560
Whole Mouse Brain Taxonomy	cluster	0	1561 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1561
Whole Mouse Brain Taxonomy	cluster	0	1562 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1562
Whole Mouse Brain Taxonomy	cluster	0	1563 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1563
Whole Mouse Brain Taxonomy	cluster	0	1564 BST-MPN Six3 Nrgn Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1564
Whole Mouse Brain Taxonomy	cluster	0	1565 BST-MPN Six3 Nrgn Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1565
Whole Mouse Brain Taxonomy	cluster	0	1566 BST-MPN Six3 Nrgn Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1566
Whole Mouse Brain Taxonomy	cluster	0	1567 BST-MPN Six3 Nrgn Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1567
Whole Mouse Brain Taxonomy	cluster	0	1568 BST-MPN Six3 Nrgn Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1568
Whole Mouse Brain Taxonomy	cluster	0	1569 ARH-PVi Six6 Dopa-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1569
Whole Mouse Brain Taxonomy	cluster	0	1570 ARH-PVi Six6 Dopa-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1570
Whole Mouse Brain Taxonomy	cluster	0	1571 ARH-PVi Six6 Dopa-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1571
Whole Mouse Brain Taxonomy	cluster	0	1572 ARH-PVi Six6 Dopa-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1572
Whole Mouse Brain Taxonomy	cluster	0	1573 TMv-PMv Tbx3 Hist-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1573
Whole Mouse Brain Taxonomy	cluster	0	1574 TMv-PMv Tbx3 Hist-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1574
Whole Mouse Brain Taxonomy	cluster	0	1575 TMv-PMv Tbx3 Hist-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1575
Whole Mouse Brain Taxonomy	cluster	0	1576 TMv-PMv Tbx3 Hist-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1576
Whole Mouse Brain Taxonomy	cluster	0	1577 TMv-PMv Tbx3 Hist-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1577
Whole Mouse Brain Taxonomy	cluster	0	1578 TMv-PMv Tbx3 Hist-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1578
Whole Mouse Brain Taxonomy	cluster	0	1579 TMv-PMv Tbx3 Hist-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1579
Whole Mouse Brain Taxonomy	cluster	0	1580 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1580
Whole Mouse Brain Taxonomy	cluster	0	1581 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1581
Whole Mouse Brain Taxonomy	cluster	0	1582 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1582
Whole Mouse Brain Taxonomy	cluster	0	1583 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1583
Whole Mouse Brain Taxonomy	cluster	0	1584 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1584
Whole Mouse Brain Taxonomy	cluster	0	1585 RT-ZI Gnb3 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1585
Whole Mouse Brain Taxonomy	cluster	0	1586 RT-ZI Gnb3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1586
Whole Mouse Brain Taxonomy	cluster	0	1587 RT-ZI Gnb3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1587
Whole Mouse Brain Taxonomy	cluster	0	1588 RT-ZI Gnb3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1588
Whole Mouse Brain Taxonomy	cluster	0	1589 RT-ZI Gnb3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1589
Whole Mouse Brain Taxonomy	cluster	0	1591 RT-ZI Gnb3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1591
Whole Mouse Brain Taxonomy	cluster	0	1592 RT-ZI Gnb3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1592
Whole Mouse Brain Taxonomy	cluster	0	1593 RT-ZI Gnb3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1593
Whole Mouse Brain Taxonomy	cluster	0	1594 RT-ZI Gnb3 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1594
Whole Mouse Brain Taxonomy	cluster	0	1595 RT-ZI Gnb3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1595
Whole Mouse Brain Taxonomy	cluster	0	1596 RT-ZI Gnb3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1596
Whole Mouse Brain Taxonomy	cluster	0	1597 RT-ZI Gnb3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1597
Whole Mouse Brain Taxonomy	cluster	0	1598 RT-ZI Gnb3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1598
Whole Mouse Brain Taxonomy	cluster	0	1590 RT-ZI Gnb3 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1590
Whole Mouse Brain Taxonomy	cluster	0	1599 RT-ZI Gnb3 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1599
Whole Mouse Brain Taxonomy	cluster	0	1607 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1607
Whole Mouse Brain Taxonomy	cluster	0	1608 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1608
Whole Mouse Brain Taxonomy	cluster	0	1609 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1609
Whole Mouse Brain Taxonomy	cluster	0	1600 RT-ZI Gnb3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1600
Whole Mouse Brain Taxonomy	cluster	0	1601 RT-ZI Gnb3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1601
Whole Mouse Brain Taxonomy	cluster	0	1602 RT-ZI Gnb3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1602
Whole Mouse Brain Taxonomy	cluster	0	1603 RT-ZI Gnb3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1603
Whole Mouse Brain Taxonomy	cluster	0	1604 RT-ZI Gnb3 Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1604
Whole Mouse Brain Taxonomy	cluster	0	1605 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1605
Whole Mouse Brain Taxonomy	cluster	0	1606 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1606
Whole Mouse Brain Taxonomy	cluster	0	1618 SCH Six6 Cdc14a Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1618
Whole Mouse Brain Taxonomy	cluster	0	1619 DMH Prdm13 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1619
Whole Mouse Brain Taxonomy	cluster	0	1610 SCH Six6 Cdc14a Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1610
Whole Mouse Brain Taxonomy	cluster	0	1611 SCH Six6 Cdc14a Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1611
Whole Mouse Brain Taxonomy	cluster	0	1612 SCH Six6 Cdc14a Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1612
Whole Mouse Brain Taxonomy	cluster	0	1613 SCH Six6 Cdc14a Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1613
Whole Mouse Brain Taxonomy	cluster	0	1614 SCH Six6 Cdc14a Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1614
Whole Mouse Brain Taxonomy	cluster	0	1615 SCH Six6 Cdc14a Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1615
Whole Mouse Brain Taxonomy	cluster	0	1616 SCH Six6 Cdc14a Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1616
Whole Mouse Brain Taxonomy	cluster	0	1617 SCH Six6 Cdc14a Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1617
Whole Mouse Brain Taxonomy	cluster	0	1620 DMH Prdm13 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1620
Whole Mouse Brain Taxonomy	cluster	0	1629 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1629
Whole Mouse Brain Taxonomy	cluster	0	1621 DMH Prdm13 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1621
Whole Mouse Brain Taxonomy	cluster	0	1622 DMH Prdm13 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1622
Whole Mouse Brain Taxonomy	cluster	0	1623 DMH Prdm13 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1623
Whole Mouse Brain Taxonomy	cluster	0	1624 DMH Prdm13 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1624
Whole Mouse Brain Taxonomy	cluster	0	1625 PVHd Gsc Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1625
Whole Mouse Brain Taxonomy	cluster	0	1626 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1626
Whole Mouse Brain Taxonomy	cluster	0	1627 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1627
Whole Mouse Brain Taxonomy	cluster	0	1628 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1628
Whole Mouse Brain Taxonomy	cluster	0	1630 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1630
Whole Mouse Brain Taxonomy	cluster	0	1631 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1631
Whole Mouse Brain Taxonomy	cluster	0	1632 PVHd-SBPV Six3 Prox1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1632
Whole Mouse Brain Taxonomy	cluster	0	1633 PVHd-SBPV Six3 Prox1 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1633
Whole Mouse Brain Taxonomy	cluster	0	1634 PVHd-SBPV Six3 Prox1 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1634
Whole Mouse Brain Taxonomy	cluster	0	1635 PVHd-SBPV Six3 Prox1 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1635
Whole Mouse Brain Taxonomy	cluster	0	1636 PVHd-SBPV Six3 Prox1 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1636
Whole Mouse Brain Taxonomy	cluster	0	1637 PVHd-SBPV Six3 Prox1 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1637
Whole Mouse Brain Taxonomy	cluster	0	1638 PVHd-SBPV Six3 Prox1 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1638
Whole Mouse Brain Taxonomy	cluster	0	1639 PVHd-SBPV Six3 Prox1 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1639
Whole Mouse Brain Taxonomy	cluster	0	1640 PVHd-SBPV Six3 Prox1 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1640
Whole Mouse Brain Taxonomy	cluster	0	1641 PVHd-SBPV Six3 Prox1 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1641
Whole Mouse Brain Taxonomy	cluster	0	1642 PVHd-SBPV Six3 Prox1 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1642
Whole Mouse Brain Taxonomy	cluster	0	1643 PVHd-SBPV Six3 Prox1 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1643
Whole Mouse Brain Taxonomy	cluster	0	1644 PVHd-SBPV Six3 Prox1 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1644
Whole Mouse Brain Taxonomy	cluster	0	1645 PVHd-SBPV Six3 Prox1 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1645
Whole Mouse Brain Taxonomy	cluster	0	1646 PVHd-SBPV Six3 Prox1 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1646
Whole Mouse Brain Taxonomy	cluster	0	1647 AHN-SBPV-PVHd Pdrm12 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1647
Whole Mouse Brain Taxonomy	cluster	0	1648 AHN-SBPV-PVHd Pdrm12 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1648
Whole Mouse Brain Taxonomy	cluster	0	1649 AHN-SBPV-PVHd Pdrm12 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1649
Whole Mouse Brain Taxonomy	cluster	0	1650 AHN-SBPV-PVHd Pdrm12 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1650
Whole Mouse Brain Taxonomy	cluster	0	1651 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1651
Whole Mouse Brain Taxonomy	cluster	0	1652 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1652
Whole Mouse Brain Taxonomy	cluster	0	1653 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1653
Whole Mouse Brain Taxonomy	cluster	0	1654 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1654
Whole Mouse Brain Taxonomy	cluster	0	1655 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1655
Whole Mouse Brain Taxonomy	cluster	0	1656 AHN-SBPV-PVHd Pdrm12 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1656
Whole Mouse Brain Taxonomy	cluster	0	1657 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1657
Whole Mouse Brain Taxonomy	cluster	0	1658 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1658
Whole Mouse Brain Taxonomy	cluster	0	1659 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1659
Whole Mouse Brain Taxonomy	cluster	0	1660 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1660
Whole Mouse Brain Taxonomy	cluster	0	1661 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1661
Whole Mouse Brain Taxonomy	cluster	0	1662 AHN-SBPV-PVHd Pdrm12 Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1662
Whole Mouse Brain Taxonomy	cluster	0	1663 AHN-SBPV-PVHd Pdrm12 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1663
Whole Mouse Brain Taxonomy	cluster	0	1664 AHN-SBPV-PVHd Pdrm12 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1664
Whole Mouse Brain Taxonomy	cluster	0	1665 AHN-SBPV-PVHd Pdrm12 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1665
Whole Mouse Brain Taxonomy	cluster	0	1666 AHN-SBPV-PVHd Pdrm12 Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_1666
